"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1248629194956746754","x1276885575224586242",2020-06-27 14:30:19,"anggipwark","@GOT7WWU @GOT7Official INDONESIA<U+0001F1EE><U+0001F1E9>

#GOT7<U+202F><U+202F><U+202F> #GOT7Globalstreaming_GA2 @GOT7Official https://t.co/izT6UA5jYc","Twitter for Android",60,"x1275769817581195264","x980432122002399232","GOT7WWU",FALSE,FALSE,0,0,,,"GOT7 GOT7Globalstreaming_GA2",,,,,"http://pbs.twimg.com/media/Ebhoo3OU0AItMky.jpg","https://t.co/izT6UA5jYc","https://twitter.com/anggipwark/status/1276885575224586242/photo/1","photo","http://pbs.twimg.com/media/Ebhoo3OU0AItMky.jpg","https://t.co/izT6UA5jYc","https://twitter.com/anggipwark/status/1276885575224586242/photo/1",,"x980432122002399232 x573299587 x573299587","GOT7WWU GOT7Official GOT7Official","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anggipwark/status/1276885575224586242","Anggipwark","","carat?Yash, NCTzen?? double yes,igot7??ofc,mayday??right,stay??yeah,ARMY?why not,exo-l??yoi,teume? of course, dah ah kebanyakan kalau disebutin",,FALSE,104,653,0,1158,4311,2020-04-10 15:09:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1248629194956746754/1593108015",,"http://pbs.twimg.com/profile_images/1276213629965103105/mVl0oQY__normal.jpg"
"x326099983","x1276889019599605761",2020-06-27 14:44:00,"greentealandd","@subtanyarl Sejauh ini jnt paling<U+0001F44D>
Jne sempet mahal, trus klo disyopi lokasi barang ga update
Pos indonesia paling murah tp lama sampenya
Ninja cepet sih, tp kurirnya ga kurang hafal wilayah","Twitter for iPhone",178,"x1276880577459703810","x1601089260","subtanyarl",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1601089260","subtanyarl","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/greentealandd/status/1276889019599605761","sedotan yakult","Pixie Hollow","Greentea Enthusiast<U+2728>",,FALSE,663,409,1,33451,1667,2011-06-29 11:19:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/326099983/1578832826","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1230250912507219969/qeMORwbQ_normal.jpg"
"x1170725258","x1276889017942827009",2020-06-27 14:43:59,"djikp","Update terbaru ttg #COVID19 dpt disaksikan setiap hari di konpers Gugus Tugas Percepatan Penanganan Covid-19 di akun Youtube @BNPB_Indonesia dan @FMB9ID_. Bagi #TemanTuli, konpers ini juga dilengkapi juru bahasa isyarat dr PLJ Gerkatin yg difasilitasi oleh @djikp Kominfo.","Twitter for Android",272,"x1276888968747868160","x1170725258","djikp",FALSE,FALSE,0,0,,,"COVID19 TemanTuli",,,,,,,,,,,,,"x346303384 x902385054336167937 x1170725258","BNPB_Indonesia FMB9ID_ djikp","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/djikp/status/1276889017942827009","Ditjen IKP Kominfo","kemitraan@kominfo.go.id","Akun resmi Direktorat Jenderal Informasi dan Komunikasi Publik. Unit kerja dari @kemkominfo. https://t.co/E8WowMckKA | https://t.co/jlkYBEznKF | https://t.co/Oh5VcdgM0T","https://t.co/QowREZEKKu",FALSE,27460,342,38,13858,422,2013-02-12 03:02:45,TRUE,"https://t.co/QowREZEKKu","https://linktr.ee/djikp",,"https://pbs.twimg.com/profile_banners/1170725258/1556779695","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217332590396366848/NVlZ0akr_normal.jpg"
"x1170725258","x1276885483985854469",2020-06-27 14:29:57,"djikp","#SobatKom bisa lihat konpersnya secara langsung di akun Youtube @BNPB_Indonesia dan @FMB9ID_ ya <U+0001F642> #LawanCovid19 #COVID19 #viruscorona https://t.co/yW0RKJ9gnm","Twitter for Android",157,"x1276885375449919488","x1170725258","djikp",TRUE,FALSE,0,0,,,"SobatKom LawanCovid19 COVID19 viruscorona",,"twitter.com/FMB9ID_/status…","https://t.co/yW0RKJ9gnm","https://twitter.com/FMB9ID_/status/1276741639914917893?s=19",,,,,,,,,"x346303384 x902385054336167937","BNPB_Indonesia FMB9ID_","in","x1276741639914917893","Belanja Aman dan Nyaman di Pasar https://t.co/LgpOGH4MNH",2020-06-27 04:58:22,"Twitter Media Studio",0,0,"x902385054336167937","FMB9ID_","#FMB9ID",829,121,5841,"Jl. Medan Merdeka Barat 9","Forum Merdeka Barat 9 merupakan wadah diskusi media yang memberikan informasi akurat, dan data valid dari narasumber terpercaya #FMB9",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/djikp/status/1276885483985854469","Ditjen IKP Kominfo","kemitraan@kominfo.go.id","Akun resmi Direktorat Jenderal Informasi dan Komunikasi Publik. Unit kerja dari @kemkominfo. https://t.co/E8WowMckKA | https://t.co/jlkYBEznKF | https://t.co/Oh5VcdgM0T","https://t.co/QowREZEKKu",FALSE,27460,342,38,13858,422,2013-02-12 03:02:45,TRUE,"https://t.co/QowREZEKKu","https://linktr.ee/djikp",,"https://pbs.twimg.com/profile_banners/1170725258/1556779695","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217332590396366848/NVlZ0akr_normal.jpg"
"x88234388","x1276889008589553666",2020-06-27 14:43:57,"yazid_ahm","Dirgahayu PGN LNG Indonesia @pgn_lng ke-8.

https://t.co/GpwHPCfbH8 https://t.co/XuekcLcEUo","Twitter Web App",67,,,,FALSE,FALSE,0,0,,,,,"youtu.be/Vsj8sluXW_E","https://t.co/GpwHPCfbH8","https://youtu.be/Vsj8sluXW_E","http://pbs.twimg.com/media/EbhrwM0UYAIIn13.jpg","https://t.co/XuekcLcEUo","https://twitter.com/yazid_ahm/status/1276889008589553666/photo/1","photo","http://pbs.twimg.com/media/EbhrwM0UYAIIn13.jpg","https://t.co/XuekcLcEUo","https://twitter.com/yazid_ahm/status/1276889008589553666/photo/1",,"x983533067678576640","pgn_lng","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yazid_ahm/status/1276889008589553666","Santri Mbeling","Negeri Para Bedebah","Coffee Addict • IndoRunners • Solo Hikers • B2W
          


















<U+0001F4F7>@yazid_ahm","https://t.co/c0UBgMntPE",FALSE,966,175,8,31393,21,2009-11-07 17:53:53,FALSE,"https://t.co/c0UBgMntPE","https://coretanmbeling.blogspot.com",,"https://pbs.twimg.com/profile_banners/88234388/1520911032","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1162387424871251969/Y7aWo5WQ_normal.jpg"
"x1226770503651581952","x1276888997558489088",2020-06-27 14:43:55,"KucingGendut9","Kangen masa kecil, pas masih mikir kalo dunia normal""aja, Indonesia gaada masalah, masyarakatnya baik"" dan ramah.","Twitter for Android",113,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KucingGendut9/status/1276888997558489088","Kucing Gendut","","Mantan anak warnet",,FALSE,34,90,0,260,460,2020-02-10 07:31:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1226770503651581952/1582784242",,"http://pbs.twimg.com/profile_images/1262066252131921920/calusf-O_normal.jpg"
"x495669142","x1276888981121056771",2020-06-27 14:43:51,"yoonangel93","INDONESIA STRIKES AGAIN

#GFRIEND #<U+56DE>_Song_of_the_Sirens
@GFRDofficial #GFRIEND_ButterflyEffect https://t.co/JSxpnxQK7e","Twitter for Android",94,,,,TRUE,FALSE,0,0,,,"GFRIEND <U+56DE>_Song_of_the_Sirens GFRIEND_ButterflyEffect",,"twitter.com/trendgfriend/s…","https://t.co/JSxpnxQK7e","https://twitter.com/trendgfriend/status/1276883318781476869",,,,,,,,,"x2258740268","GFRDofficial","in","x1276883318781476869","«<U+0001F525> Trending»

#GFRIEND_ButterflyEffect

SE ASIA
Malaysia - #2
Philippines - #4
Indonesia - #5
Thailand - #10

#<U+56DE>_Song_of_the_Sirens @GFRDofficial",2020-06-27 14:21:21,"Twitter Web App",307,226,"x1221291701504860161","trendgfriend","GFRIEND Hashtags",2874,21,1071,"","Dedicated for creating & organizing hashtag events that are relevant for #GFRIEND & Buddy. <U+0001F514>Turn on the notifications to get infos, updates, & reminders.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yoonangel93/status/1276888981121056771","#OurPrideSeohyunDay / <U+56DE>:Song of the Sirens","GFRIENDSHIDAE ","FAN ACC @GIRLSGENERATION #YOONSEOSIC <U+0001F380> | @GFRDofficial #PACARSINB IG: Bscenez <U+0001F42F> | my boo @mr_kanggun<U+2665><U+FE0F> + wannable","https://t.co/71WDkJTROm",FALSE,581,283,1,278994,46002,2012-02-18 06:05:42,FALSE,"https://t.co/71WDkJTROm","https://www.instagram.com/bscenez/",,"https://pbs.twimg.com/profile_banners/495669142/1592840182","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1276711915369058311/lccZbTFT_normal.jpg"
"x1275331502377590784","x1276888399744401413",2020-06-27 14:41:32,"ViolaRani_","Manajer Senior Departemen Lingkungan PTFI, Gesang Setyadi menjelaskan bahwa pemanfaatan tailing sebagai media tanam adalah bagian dari riset yang dilakukan oleh Freeport Indonesia agar nantinya masyarakat bisa bercocok tanah di lahan tailing pada saat pasca tambang.
#Freeport","Twitter for Android",276,"x1276888398205030400","x1275331502377590784","ViolaRani_",FALSE,FALSE,0,0,,,"Freeport",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViolaRani_/status/1276888399744401413","Viola Rani","","Pengagum senja, perangkai puisi, penikmat cerita",,FALSE,16,37,0,80,13,2020-06-23 07:35:05,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1275331603229638656/-e3mJbjb_normal.jpg"
"x1275331502377590784","x1276887912143917056",2020-06-27 14:39:36,"ViolaRani_","Pria lulusan Universitas Negeri Papua dan Institut Teknologi Bandung ini juga menjelaskan bahwa berbagai jenis tumbuhan yang ditanam di Pusat Penelitian Reklamasi dan Keanekaragaman Hayati PT Freeport Indonesia juga dikembangkan dengan teknik tanam hidroponik.
#Freeport","Twitter for Android",270,"x1276887910327840770","x1275331502377590784","ViolaRani_",FALSE,FALSE,0,0,,,"Freeport",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViolaRani_/status/1276887912143917056","Viola Rani","","Pengagum senja, perangkai puisi, penikmat cerita",,FALSE,16,37,0,80,13,2020-06-23 07:35:05,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1275331603229638656/-e3mJbjb_normal.jpg"
"x1275331502377590784","x1276887910327840770",2020-06-27 14:39:35,"ViolaRani_","Hal ini diungkapkan General Superintendent Reklamasi dan Keanekaragaman Hayati Dataran Rendah PT Freeport Indonesia, Roberth Sarwom.
#Freeport","Twitter for Android",142,"x1276887446395826176","x1275331502377590784","ViolaRani_",FALSE,FALSE,0,0,,,"Freeport",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViolaRani_/status/1276887910327840770","Viola Rani","","Pengagum senja, perangkai puisi, penikmat cerita",,FALSE,16,37,0,80,13,2020-06-23 07:35:05,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1275331603229638656/-e3mJbjb_normal.jpg"
"x1275331502377590784","x1276887442319011843",2020-06-27 14:37:44,"ViolaRani_","PT Freeport Indonesia melalui Pusat Penelitian Reklamasi dan Keanekaragaman Hayati mengolah limbah pasir sisa tambang (tailing) menjadi lahan penanampan berbagai jenis pangan dan buah-buahan.
#Freeport","Twitter for Android",201,"x1276887441110994946","x1275331502377590784","ViolaRani_",FALSE,FALSE,0,0,,,"Freeport",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViolaRani_/status/1276887442319011843","Viola Rani","","Pengagum senja, perangkai puisi, penikmat cerita",,FALSE,16,37,0,80,13,2020-06-23 07:35:05,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1275331603229638656/-e3mJbjb_normal.jpg"
"x1275331502377590784","x1276888980370284544",2020-06-27 14:43:51,"ViolaRani_","Gesang memaparkan bahwa kegiatan penanaman dan penghijauan lahan bekas endapan tailing ini merupakan bagian dari upaya Freeport Indonesia untuk mengubah persepsi yang beredar di masyarakat terkait tailing yang sering disebut mengandung bahan kimia dan merusak lingkungan.","Twitter for Android",271,"x1276888804171735042","x1275331502377590784","ViolaRani_",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViolaRani_/status/1276888980370284544","Viola Rani","","Pengagum senja, perangkai puisi, penikmat cerita",,FALSE,16,37,0,80,13,2020-06-23 07:35:05,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1275331603229638656/-e3mJbjb_normal.jpg"
"x2491430288","x1276888947633745921",2020-06-27 14:43:43,"Le00Leo","Indonesia adalah negara mayoritas muslim terbesar di dunia.
Jumlah pemeluk agama Islam di Indonesia sekitar 216 juta jiwa
atau 88% dari penduduk Indonesia.","twittbot.net",155,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Le00Leo/status/1276888947633745921","LEO","","#unik",,FALSE,49,6,2,84831,0,2014-05-12 13:11:50,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/466218753164705792/sld0q6yA_normal.jpeg"
"x1010017847626436608","x1276888940457283584",2020-06-27 14:43:41,"leirzaa","@sbmptnfess sejauh ini dari april gak pernah absen dari ketiga ini. Kalo bikin soal nih tiga paling kompak kedakjalannya.
@EdukaSystem 
@pahamify 
@olle_indonesia","Twitter Web App",150,"x1276888088183058434","x1205629250423779328","sbmptnfess",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1205629250423779328 x1126864280685432832 x938726967385272320 x1217310615414263808","sbmptnfess EdukaSystem pahamify olle_indonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/leirzaa/status/1276888940457283584","axelazriel<U+0001F319>","Tangerang, Banten","cuma calon maba yang suka ngamatin industri hiburan.
bukan akun tps utbk, buat ngefanboy doang kok.","https://t.co/tVKU8zY6yp",FALSE,182,515,0,1493,1939,2018-06-22 04:33:14,FALSE,"https://t.co/tVKU8zY6yp","http://www.instagram.com/axelazriel",,"https://pbs.twimg.com/profile_banners/1010017847626436608/1590411231",,"http://pbs.twimg.com/profile_images/1264899627179864065/Rny6u3XL_normal.jpg"
"x136200243","x1276888925299109889",2020-06-27 14:43:37,"yoeeed","@BNPB_Indonesia Bali pecah rekor lagi penambahan kasus positif.. blm siap new normal keknya..","Twitter for iPhone",77,"x1276800650370670592","x346303384","BNPB_Indonesia",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x346303384","BNPB_Indonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yoeeed/status/1276888925299109889","Putu Yudhi","@anggiaparamesti's mind","Member of BIGREDS IOLSC reg Bali, MU haters ,",,FALSE,222,151,0,30291,104,2010-04-23 08:27:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/136200243/1474217441","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1276276486429831168/eJDYCMlr_normal.jpg"
"x1018625784","x1276888923906637824",2020-06-27 14:43:37,"Asliyogi","Terimong geunaseh <U+0001F604> @ Batam, Riau, Indonesia https://t.co/u185gXl2ia","Instagram",68,,,,FALSE,FALSE,0,0,,,,,"instagram.com/p/CB8Tt0yD09l/…","https://t.co/u185gXl2ia","https://www.instagram.com/p/CB8Tt0yD09l/?igshid=x2ozjt5ve8v",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7c75298009962fe3.json","Lubuk Baja","Lubuk Baja, Indonesia","city","Indonesia","ID","1.1248 104.0281","104.0281 1.1248","103.9866335 104.040416 104.040416 103.9866335 1.107063 1.107063 1.1541142 1.1541142","https://twitter.com/Asliyogi/status/1276888923906637824","asli yogi","Gurindam","cinta dan kata-kata di teras rumah","https://t.co/yO1vGod66F",FALSE,364,294,1,3220,175,2012-12-18 00:23:38,FALSE,"https://t.co/yO1vGod66F","http://www.asliyogi.com",,"https://pbs.twimg.com/profile_banners/1018625784/1583945338","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1237782580910387201/yL21S_mG_normal.jpg"
"x916331468690821120","x1276888915241078784",2020-06-27 14:43:35,"CNTLUNA93","Tadi ada indonesia raya https://t.co/dJxxdIMUgV","Twitter for Android",23,,,,TRUE,FALSE,0,0,,,,,"twitter.com/CNTOSH94/statu…","https://t.co/dJxxdIMUgV","https://twitter.com/CNTOSH94/status/1276886234367815680",,,,,,,,,,,"in","x1276886234367815680","Astaga dengerin mikseran nso. Ini temanya galau apa gimana? Lagunya ga semangat",2020-06-27 14:32:56,"Twitter for Android",0,0,"x2510024480","CNTOSH94","Sehun.",340,183,5034,"roleplayer","Let’s live while doing the things we like! • OSH part of EXO #CentralFams #<U+20DD>OSHND94",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CNTLUNA93/status/1276888915241078784","LUNA","#CentralFams ","(rp) Hello, I'm Soloist Luna Park from Humap Entertainment <U+2698>• 93L • If i'm lost, please return me back to CNTJUNGSHIN91 • nsfweng tapi boonk •","https://t.co/0hR4AxwsbF",FALSE,191,199,8,6149,38,2017-10-06 15:57:01,FALSE,"https://t.co/0hR4AxwsbF","https://secreto.site/id/14438010",,"https://pbs.twimg.com/profile_banners/916331468690821120/1593248568",,"http://pbs.twimg.com/profile_images/1276803668453425156/n7uahzdu_normal.jpg"
"x1255633166267584512","x1276888901844561921",2020-06-27 14:43:32,"yowesbe93900717","@abu_waras baru nyadar klo urusan perut tidak bisa dibohongi. jangan terlalu berharap  dg bu ketum yg tak pernah hidup melarat sperti mayoritas rakyat indonesia. pro rakyat pro wong cilik kan pas butuhnya saja","Twitter Web App",198,"x1276867065844908033","x2905814730","abu_waras",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2905814730","abu_waras","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yowesbe93900717/status/1276888901844561921","yowesben","","",,FALSE,6,93,0,330,1362,2020-04-29 23:01:06,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1109434078904762368","x1276888869703528448",2020-06-27 14:43:24,"212Jatra","@Bobbyirfs Lo sendiri apa bud muslim apa musim,,musim panen ikut panen walau ga nanam,musim hujan minta musim panas juga sebaliknya  ...itukan type lo man manusia bingung,,,mendirikan PRD pengikutnya 750ekor se indonesia","Twitter for Android",209,"x1276867874200551430","x980878109510574080","Bobbyirfs",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980878109510574080","Bobbyirfs","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/212Jatra/status/1276888869703528448","Jatra 212","Denpasar Barat, Indonesia","Specialis pengadaan interior rumah korden,pillow,sofa ,furniture",,FALSE,5107,5022,0,5592,2614,2019-03-23 12:37:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1109434078904762368/1578667710",,"http://pbs.twimg.com/profile_images/1275434313715118080/qDF2fbbX_normal.jpg"
"x1122376073545535488","x1276888824958734336",2020-06-27 14:43:13,"xxibimamaitttop","@BLINKmf Vote dimana tuh ko bahasa Indonesia","Twitter for Android",35,"x1276888036526022660","x1004000389287444480","BLINKmf",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1004000389287444480","BLINKmf","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xxibimamaitttop/status/1276888824958734336","Teuing Saha","Bogor, Jawa Barat","B.I.G yea we bang like this","https://t.co/4mCixpPAOr",FALSE,4046,3984,0,4162,101,2019-04-28 05:44:43,FALSE,"https://t.co/4mCixpPAOr","http://instagram.com/xxibimamaihtttop",,"https://pbs.twimg.com/profile_banners/1122376073545535488/1575594735",,"http://pbs.twimg.com/profile_images/1263343387073110016/pMHqEoQz_normal.jpg"
"x611794229","x1276888812161884160",2020-06-27 14:43:10,"tanelhak","Silahkan provokasi Kami, kami akan terus bergerak untuk Indonesia Raya @PDI_Perjuangan #SatuDibakarSejutaBerkibar https://t.co/QjeN9LGk3V","Twitter for Android",113,,,,FALSE,FALSE,0,0,,,"SatuDibakarSejutaBerkibar",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1276888757824679936/pu/img/X2NuIlBbc8O383xD.jpg","https://t.co/QjeN9LGk3V","https://twitter.com/tanelhak/status/1276888812161884160/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1276888757824679936/pu/img/X2NuIlBbc8O383xD.jpg","https://t.co/QjeN9LGk3V","https://twitter.com/tanelhak/status/1276888812161884160/video/1",,"x153407983","PDI_Perjuangan","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tanelhak/status/1276888812161884160","<U+2605>TaneLHak<U+2605>","Indonesia 100%","Bermain seni bersama RAKYAT...","https://t.co/Ah5hVQ4By6",FALSE,456,1077,0,4666,246,2012-06-18 16:13:46,FALSE,"https://t.co/Ah5hVQ4By6","http://www.elhak.wordpress.com",,"https://pbs.twimg.com/profile_banners/611794229/1508688044","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1246395943643000832/DJkt1PbZ_normal.jpg"
"x1267437935244144640","x1276888804532449280",2020-06-27 14:43:09,"yunda79063297","@kioboite Malay ka? Aku dari indonesia bisa tak ikot??","Twitter for iPhone",44,"x1276881673376788480","x1270041796760891394","kioboite",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1270041796760891394","kioboite","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yunda79063297/status/1276888804532449280","yunda","","“ARMY”",,FALSE,2,23,0,138,850,2020-06-01 12:49:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1267437935244144640/1591016226",,"http://pbs.twimg.com/profile_images/1267438339218497536/sgzQ_d51_normal.jpg"
"x790906491943301120","x1276888757220737024",2020-06-27 14:42:57,"Twit_Opini","Mendag menyampaikan pertemuan utk membahas rekomendasi ASEAN-BAC bagi pemulihan ekonomi pasca pandemi COVID-19.
Indonesia &amp; pemimpin ASEAN lain menyambut baik rekomendasi ASEAN-BAC utk pemulihan ekonomi terutama mengenai penguatan kerjasama ekonomi digital. https://t.co/Fr8Rv68kP6","Twitter for Android",261,"x1276884576585957376","x790906491943301120","Twit_Opini",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/EbhrjSHUEAAp9Ky.jpg","https://t.co/Fr8Rv68kP6","https://twitter.com/Twit_Opini/status/1276888757220737024/photo/1","photo","http://pbs.twimg.com/media/EbhrjSHUEAAp9Ky.jpg","https://t.co/Fr8Rv68kP6","https://twitter.com/Twit_Opini/status/1276888757220737024/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Twit_Opini/status/1276888757220737024","<U+25AB><U+FE0F><U+0001D413><U+0001D430><U+0001D422><U+0001D42D> <U+0001D40E><U+0001D429><U+0001D422><U+0001D427><U+0001D422><U+25AB><U+FE0F>","","",,FALSE,6378,743,4,13879,54,2016-10-25 13:22:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/790906491943301120/1556088766",,"http://pbs.twimg.com/profile_images/968345785552302088/mdYKWXsV_normal.jpg"
